R02177	(-)-menthol:NADP+ oxidoreductase	(-)-Menthol + NADP+ <=> (-)-Menthone + NADPH + H+	C00400 + C00006 <=> C00843 + C00005 + C00080	1.1.1.207		RP00001  C00005_C00006 cofac [RC:RC00001]///RP02021  C00400_C00843 main [RC:RC00154]	rn00902: Monoterpenoid biosynthesis///rn01110: Biosynthesis of secondary metabolites	(-)-menthol dehydrogenase [EC:1.1.1.207]			
R02178	(-)-menthol,NADPH:oxygen oxidoreductase (8-hydroxylating)	(-)-Menthol + Oxygen + NADPH + H+ <=> p-Menthane-3,8-diol + NADP+ + H2O	C00400 + C00007 + C00005 + C00080 <=> C02904 + C00006 + C00001	1.14.13.46		RP00001  C00005_C00006 cofac [RC:RC00001]///RP00013  C00001_C00007 leave///RP02022  C00400_C02904 main [RC:RC00659]///RP06884  C00007_C02904 leave					
R02179	UDPglucose:(-)-menthol O-beta-D-glucosyltransferase	UDP-glucose + (-)-Menthol <=> UDP + (-)-Menthyl O-beta-D-glucoside	C00029 + C00400 <=> C00015 + C03962	2.4.1.127		RP00012  C00015_C00029 main [RC:RC00005]///RP02023  C00400_C03962 main [RC:RC00049]///RP06885  C00029_C03962 trans					
R02180	3'-Phosphoadenylylsulfate:chondroitin 4'-sulfotransferase	3'-Phosphoadenylyl sulfate + Chondroitin <=> Adenosine 3',5'-bisphosphate + Chondroitin 4-sulfate	C00053 + C00401 <=> C00054 + C00634	2.8.2.5		RP00016  C00053_C00054 main [RC:RC00007]///RP02024  C00401_C00634 main [RC:RC00231]///RP06886  C00053_C00634 trans		chondroitin 4-sulfotransferase 11 [EC:2.8.2.5]///chondroitin 4-sulfotransferase 12 [EC:2.8.2.5]///chondroitin 4-sulfotransferase 13 [EC:2.8.2.5]			
R02181	3'-Phosphoadenylylsulfate:chondroitin 6'-sulfotransferase	3'-Phosphoadenylyl sulfate + Chondroitin <=> Adenosine 3',5'-bisphosphate + Chondroitin 6-sulfate	C00053 + C00401 <=> C00054 + C00635	2.8.2.17		RP00016  C00053_C00054 main [RC:RC00007]///RP02025  C00401_C00635 main [RC:RC00134]///RP06887  C00053_C00635 trans		chondroitin 6-sulfotransferase 3 [EC:2.8.2.17]///chondroitin 6-sulfotransferase 7 [EC:2.8.2.17]			
R02182	N-Acyl-D-aspartate amidohydrolase	N-Acyl-D-aspartate + H2O <=> Carboxylate + D-Aspartate	C06380 + C00001 <=> C00060 + C00402	3.5.1.83		RP02026  C00060_C06380 main [RC:RC00328]///RP02027  C00402_C06380 main [RC:RC00064]///RP05681  C00001_C00060 leave					
R02183	UDP-N-acetyl-D-galactosamine:polypeptide N-acetylgalactosaminyl transferase	UDP-N-acetyl-D-galactosamine + Polypeptide <=> UDP + N-Acetyl-alpha-D-galactosaminyl-polypeptide	C00203 + C00403 <=> C00015 + C04387	2.4.1.41		RP00037  C00015_C00203 main [RC:RC00005]					
R02184	ATP:polyphosphate phosphotransferase	ATP + Polyphosphate <=> ADP + Polyphosphate	C00002 + C00404 <=> C00008 + C00404	2.7.4.1		RP00003  C00002_C00008 main [RC:RC00002]///RP02029  C00002_C00404 leave					
R02185	Polyphosphate:D-glucose 6-phosphotransferase	Polyphosphate + D-Glucose <=> Polyphosphate + D-Glucose 6-phosphate	C00404 + C00031 <=> C00404 + C00092	2.7.1.63		RP00060  C00031_C00092 main [RC:RC00017]///RP02030  C00092_C00404 leave					
R02186	Dolichyl-diphosphate:polyphosphate phosphotransferase	Dolichyl diphosphate + Polyphosphate <=> Dolichyl phosphate + Polyphosphate	C00621 + C00404 <=> C00110 + C00404	2.7.4.20		RP00353  C00110_C00621 main [RC:RC00002]///RP02031  C00404_C00621 leave					
R02187	Polyphosphate:D-glucose 6-phosphotransferase	Polyphosphate + beta-D-Glucose <=> Polyphosphate + beta-D-Glucose 6-phosphate	C00404 + C00221 <=> C00404 + C01172	2.7.1.63		RP01627  C00221_C01172 main [RC:RC00017]///RP02032  C00404_C01172 leave	rn00010: Glycolysis / Gluconeogenesis///rn01110: Biosynthesis of secondary metabolites///rn01120: Microbial metabolism in diverse environments///rn01130: Biosynthesis of antibiotics	polyphosphate glucokinase [EC:2.7.1.63]			
R02188	3-Phospho-D-glyceroyl-phosphate:polyphosphate phosphotransferase	3-Phospho-D-glyceroyl phosphate + Polyphosphate <=> 3-Phospho-D-glycerate + Polyphosphate	C00236 + C00404 <=> C00197 + C00404	2.7.4.17		RP00113  C00197_C00236 main [RC:RC00043]///RP02034  C00236_C00404 leave					
R02189	Polyphosphate:D-glucose 6-phosphotransferase	Polyphosphate + alpha-D-Glucose <=> Polyphosphate + alpha-D-Glucose 6-phosphate	C00404 + C00267 <=> C00404 + C00668	2.7.1.63		RP00216  C00267_C00668 main [RC:RC00017]///RP02035  C00404_C00668 leave	rn00010: Glycolysis / Gluconeogenesis///rn00520: Amino sugar and nucleotide sugar metabolism///rn01100: Metabolic pathways///rn01110: Biosynthesis of secondary metabolites///rn01120: Microbial metabolism in diverse environments///rn01130: Biosynthesis of antibiotics///rn01200: Carbon metabolism	polyphosphate glucokinase [EC:2.7.1.63]	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate///Nucleotide sugar biosynthesis, glucose => UDP-glucose		
R02190	N -Carbamoyl-D-amino acid amidohydrolase	N-Carbamoyl-D-amino acid + H2O <=> D-Amino acid + Ammonia + CO2	C05226 + C00001 <=> C00405 + C00014 + C00011	3.5.1.77		RP02036  C00405_C05226 main [RC:RC00064]///RP05682  C00001_C00011 leave///RP06891  C00011_C05226 leave///RP06892  C00014_C05226 leave					
R02191	Acetyl-CoA:D-amino-acid N-acetyltransferase	Acetyl-CoA + D-Amino acid <=> CoA + N-Acetyl-D-amino acid	C00024 + C00405 <=> C00010 + C03135	2.3.1.36		RP00007  C00010_C00024 main [RC:RC00004]///RP02037  C00405_C03135 main [RC:RC00064]///RP06893  C00024_C03135 trans					
R02192	N-acyl-D-amino acid amidohydrolase	N-Acyl-D-amino acid + H2O <=> Carboxylate + D-Amino acid	C06378 + C00001 <=> C00060 + C00405	3.5.1.81		RP02039  C00405_C06378 main [RC:RC00064]///RP05681  C00001_C00060 leave///RP16231  C00060_C06378 main [RC:RC00328]		N-acyl-D-amino-acid deacylase [EC:3.5.1.81]			
R02193	Coniferyl aldehyde:NADP+ oxidoreductase (CoA-feruloylating)	Coniferyl aldehyde + CoA + NADP+ <=> Feruloyl-CoA + NADPH + H+	C02666 + C00010 + C00006 <=> C00406 + C00005 + C00080	1.2.1.44		RP00001  C00005_C00006 cofac [RC:RC00001]///RP00065  C00010_C00406 main [RC:RC00004]///RP02040  C00406_C02666 main [RC:RC00566]	rn00940: Phenylpropanoid biosynthesis///rn01100: Metabolic pathways///rn01110: Biosynthesis of secondary metabolites	cinnamoyl-CoA reductase [EC:1.2.1.44]	Monolignol biosynthesis, phenylalanine/tyrosine  => monolignol		
R02194	Ferulate:CoA ligase (AMP-forming)	ATP + Ferulate + CoA <=> AMP + Diphosphate + Feruloyl-CoA	C00002 + C01494 + C00010 <=> C00020 + C00013 + C00406	6.2.1.12		RP00008  C00002_C00020 ligase///RP00009  C00002_C00013 ligase///RP00065  C00010_C00406 main [RC:RC00004]///RP00358  C00406_C01494 main [RC:RC00131]	rn00940: Phenylpropanoid biosynthesis///rn01100: Metabolic pathways///rn01110: Biosynthesis of secondary metabolites	4-coumarate--CoA ligase [EC:6.2.1.12]			
R02195	Feruloyl-CoA:quinate O-(hydroxycinnamoyl)transferase	Feruloyl-CoA + Quinate <=> CoA + 5-O-Feruloylquinic acid	C00406 + C00296 <=> C00010 + C02572	2.3.1.99		RP00065  C00010_C00406 main [RC:RC00004]///RP02041  C00296_C02572 main [RC:RC00055]///RP06894  C00406_C02572 trans					
R02196	L-Isoleucine:NAD+ oxidoreductase(deaminating)	L-Isoleucine + NAD+ + H2O <=> (S)-3-Methyl-2-oxopentanoic acid + Ammonia + NADH + H+	C00407 + C00003 + C00001 <=> C00671 + C00014 + C00004 + C00080	1.4.1.9		RP00002  C00003_C00004 cofac [RC:RC00001]///RP02042  C00407_C00671 main [RC:RC00036]///RP05921  C00014_C00407 leave///RP10000  C00001_C00671 leave	rn00290: Valine, leucine and isoleucine biosynthesis///rn01110: Biosynthesis of secondary metabolites	leucine dehydrogenase [EC:1.4.1.9]			
R02197	L-Isoleucine:oxygen oxidoreductase (deaminating)	L-Isoleucine + H2O + Oxygen <=> (S)-3-Methyl-2-oxopentanoic acid + Ammonia + Hydrogen peroxide	C00407 + C00001 + C00007 <=> C00671 + C00014 + C00027	1.4.3.2		RP00006  C00007_C00027 cofac [RC:RC02755]///RP02042  C00407_C00671 main [RC:RC00036]///RP05921  C00014_C00407 leave///RP10000  C00001_C00671 leave	rn00280: Valine, leucine and isoleucine degradation///rn01100: Metabolic pathways	L-amino-acid oxidase [EC:1.4.3.2]			
R02199	L-Isoleucine:2-oxoglutarate aminotransferase	L-Isoleucine + 2-Oxoglutarate <=> (S)-3-Methyl-2-oxopentanoic acid + L-Glutamate	C00407 + C00026 <=> C00671 + C00025	2.6.1.42		RP00014  C00025_C00026 main [RC:RC00006]///RP02042  C00407_C00671 main [RC:RC00036]///RP05932  C00025_C00407 trans///RP10073  C00026_C00671 trans	rn00280: Valine, leucine and isoleucine degradation///rn00290: Valine, leucine and isoleucine biosynthesis///rn00966: Glucosinolate biosynthesis///rn01100: Metabolic pathways///rn01110: Biosynthesis of secondary metabolites///rn01130: Biosynthesis of antibiotics///rn01210: 2-Oxocarboxylic acid metabolism///rn01230: Biosynthesis of amino acids	branched-chain amino acid aminotransferase [EC:2.6.1.42]	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine///Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine		
R02200	Valine:(S)-3-methyl-2-oxopentanoate aminotransferase	L-Valine + (S)-3-Methyl-2-oxopentanoic acid <=> 3-Methyl-2-oxobutanoic acid + L-Isoleucine	C00183 + C00671 <=> C00141 + C00407	2.6.1.32		RP00097  C00141_C00183 main [RC:RC00036]///RP02042  C00407_C00671 main [RC:RC00036]///RP06899  C00183_C00407 trans///RP06900  C00141_C00671 trans					
R02201	L-pipecolate:NAD+ 2-oxidoreductase	L-Pipecolate + NAD+ <=> delta1-Piperideine-2-carboxylate + NADH + H+	C00408 + C00003 <=> C04092 + C00004 + C00080	1.5.1.1///1.5.1.21	NADPH (see R02203)	RP00002  C00003_C00004 cofac [RC:RC00001]///RP00366  C00408_C04092 main [RC:RC00135]	rn00310: Lysine degradation///rn00960: Tropane, piperidine and pyridine alkaloid biosynthesis///rn01100: Metabolic pathways	delta1-piperideine-2-carboxylate reductase [EC:1.5.1.21]			
R02203	L-pipecolate:NADP+ 2-oxidoreductase	L-Pipecolate + NADP+ <=> delta1-Piperideine-2-carboxylate + NADPH + H+	C00408 + C00006 <=> C04092 + C00005 + C00080	1.5.1.1///1.5.1.21	NADH (see R02201)	RP00001  C00005_C00006 cofac [RC:RC00001]///RP00366  C00408_C04092 main [RC:RC00135]	rn00310: Lysine degradation///rn00960: Tropane, piperidine and pyridine alkaloid biosynthesis///rn01100: Metabolic pathways	delta1-piperideine-2-carboxylate reductase [EC:1.5.1.21]			
R02204	L-Pipecolate:oxygen 1,6-oxidoreductase	L-Pipecolate + Oxygen <=> (S)-2,3,4,5-Tetrahydropyridine-2-carboxylate + Hydrogen peroxide	C00408 + C00007 <=> C00450 + C00027	1.5.3.7		RP00006  C00007_C00027 cofac [RC:RC02755]///RP00243  C00408_C00450 main [RC:RC00083]	rn00310: Lysine degradation///rn01100: Metabolic pathways	sarcosine oxidase / L-pipecolate oxidase [EC:1.5.3.1 1.5.3.7]			
R02205	L-Pipecolate:(acceptor) 1,6-oxidoreductase	L-Pipecolate + FAD <=> FADH2 + (S)-2,3,4,5-Tetrahydropyridine-2-carboxylate	C00408 + C00016 <=> C01352 + C00450	1.5.99.3		RP00018  C00016_C01352 cofac [RC:RC00126]///RP00243  C00408_C00450 main [RC:RC00083]	rn00310: Lysine degradation///rn01100: Metabolic pathways				
R02206	L-Pipecolate:(acceptor) 1,6-oxidoreductase	L-Pipecolate + Acceptor <=> (S)-2,3,4,5-Tetrahydropyridine-2-carboxylate + Reduced acceptor	C00408 + C00028 <=> C00450 + C00030	1.5.99.3		RP00243  C00408_C00450 main [RC:RC00083]					
R02207	20alpha-Hydroxy-4-pregnen-3-one:NAD+ 20-oxidoreductase	20alpha-Hydroxy-4-pregnen-3-one + NAD+ <=> Progesterone + NADH + H+	C04042 + C00003 <=> C00410 + C00004 + C00080	1.1.1.149	NADP+ (see R02209)	RP00002  C00003_C00004 cofac [RC:RC00001]///RP00372  C00410_C04042 main [RC:RC00139]	rn00140: Steroid hormone biosynthesis	20alpha-hydroxysteroid dehydrogenase [EC:1.1.1.149]			
R02208	5alpha-pregnane-3,20-dione:NADP+ delta4-oxidoreductase	5alpha-Pregnane-3,20-dione + NADP+ <=> Progesterone + NADPH + H+	C03681 + C00006 <=> C00410 + C00005 + C00080	1.3.1.22		RP00001  C00005_C00006 cofac [RC:RC00001]///RP02043  C00410_C03681 main [RC:RC00145]	rn00140: Steroid hormone biosynthesis	3-oxo-5-alpha-steroid 4-dehydrogenase 1 [EC:1.3.1.22]///3-oxo-5-alpha-steroid 4-dehydrogenase 2 [EC:1.3.1.22]///3-oxo-5-alpha-steroid 4-dehydrogenase 3 [EC:1.3.1.22 1.3.1.94]			
R02209	20alpha-Hydroxy-4-pregnen-3-one:NADP+ 20-oxidoreductase	20alpha-Hydroxy-4-pregnen-3-one + NADP+ <=> Progesterone + NADPH + H+	C04042 + C00006 <=> C00410 + C00005 + C00080	1.1.1.149	NAD+ (see R02207)	RP00001  C00005_C00006 cofac [RC:RC00001]///RP00372  C00410_C04042 main [RC:RC00139]	rn00140: Steroid hormone biosynthesis	20alpha-hydroxysteroid dehydrogenase [EC:1.1.1.149]			
R02210	Ketosteroid,NADPH:oxygen oxidoreductase (20-hydroxylating, ester-producing/20-hydroxylating, side-chain cleaving/17-hydroxylating, lactonizing)	Progesterone + Oxygen + NADPH + H+ <=> Testosterone acetate + NADP+ + H2O	C00410 + C00007 + C00005 + C00080 <=> C03027 + C00006 + C00001	1.14.13.54		RP00001  C00005_C00006 cofac [RC:RC00001]///RP00013  C00001_C00007 leave///RP00375  C00410_C03027 main [RC:RC00140]///RP05954  C00007_C03027 leave					
R02211	Progesterone,hydrogen-donor:oxygen oxidoreductase (17-alpha-hydroxylating)	Progesterone + Reduced acceptor + Oxygen <=> 17alpha-Hydroxyprogesterone + Acceptor + H2O	C00410 + C00030 + C00007 <=> C01176 + C00028 + C00001	1.14.99.9	P-450 reductase is the acceptor and re-reduced by NADPH	RP00013  C00001_C00007 cofac///RP02044  C00410_C01176 main [RC:RC00660]///RP06901  C00007_C01176 leave	rn00140: Steroid hormone biosynthesis///rn01100: Metabolic pathways	steroid 17alpha-monooxygenase / 17alpha-hydroxyprogesterone aldolase [EC:1.14.99.9 4.1.2.30]	C21-Steroid hormone biosynthesis, progesterone => cortisol/cortisone		
R02212	Progesterone,hydrogen-donor:oxygen oxidoreductase (hydroxylating)	Progesterone + Reduced acceptor + Oxygen <=> Testosterone acetate + Acceptor + H2O	C00410 + C00030 + C00007 <=> C03027 + C00028 + C00001	1.14.99.4		RP00013  C00001_C00007 cofac///RP00375  C00410_C03027 main [RC:RC00140]///RP05954  C00007_C03027 leave					
R02213	Progesterone,hydrogen-donor:oxygen oxidoreductase (21-hydroxylating)	Progesterone + Reduced acceptor + Oxygen <=> 11-Deoxycorticosterone + Acceptor + H2O	C00410 + C00030 + C00007 <=> C03205 + C00028 + C00001	1.14.99.10		RP00013  C00001_C00007 cofac///RP02045  C00410_C03205 main [RC:RC00157]///RP06902  C00007_C03205 leave	rn00140: Steroid hormone biosynthesis///rn01100: Metabolic pathways	steroid 21-monooxygenase [EC:1.14.99.10]	C21-Steroid hormone biosynthesis, progesterone => corticosterone/aldosterone		
R02214	Progesterone,hydrogen-donor:oxygen oxidoreductase (11alpha-hydroxylating)	Progesterone + Reduced acceptor + Oxygen <=> 11alpha-Hydroxyprogesterone + Acceptor + H2O	C00410 + C00030 + C00007 <=> C03747 + C00028 + C00001	1.14.99.14		RP00013  C00001_C00007 cofac///RP02046  C00410_C03747 main [RC:RC00661]///RP06903  C00007_C03747 leave	rn00140: Steroid hormone biosynthesis				
R02215	5beta-Pregnane-3,20-dione:(acceptor) delta4-oxidoreductase	5beta-Pregnane-3,20-dione + Acceptor <=> Progesterone + Reduced acceptor	C05479 + C00028 <=> C00410 + C00030	1.3.99.6		RP00383  C00410_C05479 main [RC:RC00145]	rn00140: Steroid hormone biosynthesis///rn01100: Metabolic pathways	3-oxo-5-beta-steroid 4-dehydrogenase [EC:1.3.1.3]			
R02216	Pregnenolone:NAD+ 3-oxidoreductase	Pregnenolone + NAD+ <=> Progesterone + NADH + H+	C01953 + C00003 <=> C00410 + C00004 + C00080	1.1.1.145///5.3.3.1	3beta-hydroxysteroid dehydrogenase/ Delta5-Delta4-isomerase///two-step reaction	RP00002  C00003_C00004 cofac [RC:RC00001]///RP00386  C00410_C01953 main [RC:RC00146]	rn00140: Steroid hormone biosynthesis///rn01100: Metabolic pathways	3beta-hydroxy-delta5-steroid dehydrogenase / steroid delta-isomerase [EC:1.1.1.145 5.3.3.1]///steroid delta-isomerase [EC:5.3.3.1]	Steroid hormone biosynthesis, cholesterol => prognenolone => progesterone		
R02218	progesterone,reduced ferredoxin:oxygen oxidoreductase (11-hydroxylating)	Progesterone + 2 Reduced ferredoxin + Oxygen + 2 H+ <=> 11beta-Hydroxyprogesterone + 2 Oxidized ferredoxin + H2O	C00410 + 2 C00138 + C00007 + 2 C00080 <=> C05498 + 2 C00139 + C00001	1.14.15.4		RP00013  C00001_C00007 cofac///RP02047  C00410_C05498 main [RC:RC00661]///RP06904  C00007_C05498 leave	rn00140: Steroid hormone biosynthesis	steroid 11beta-monooxygenase [EC:1.14.15.4]///steroid 11beta-monooxygenase / corticosterone 18-monooxygenase [EC:1.14.15.4 1.14.15.5]			
R02219	3-Oxo-5beta-steroid:NADP+ delta4-oxidoreductase;///3-Oxo-5beta-steroid: (acceptor) delta4-oxidoreductase	Progesterone + NADPH + H+ <=> 5beta-Pregnane-3,20-dione + NADP+	C00410 + C00005 + C00080 <=> C05479 + C00006	1.3.1.3///1.3.99.6		RP00001  C00005_C00006 cofac [RC:RC00001]///RP00383  C00410_C05479 main [RC:RC00145]	rn00140: Steroid hormone biosynthesis///rn01100: Metabolic pathways	3-oxo-5-beta-steroid 4-dehydrogenase [EC:1.3.1.3]			
R02220	sinapoyl aldehyde:NADP+ oxidoreductase (CoA-sinapoylating)	Sinapoyl aldehyde + CoA + NADP+ <=> Sinapoyl-CoA + NADPH + H+	C05610 + C00010 + C00006 <=> C00411 + C00005 + C00080	1.2.1.44		RP00001  C00005_C00006 cofac [RC:RC00001]///RP00095  C00010_C00411 main [RC:RC00004]///RP02048  C00411_C05610 main [RC:RC00566]	rn00940: Phenylpropanoid biosynthesis///rn01100: Metabolic pathways///rn01110: Biosynthesis of secondary metabolites	cinnamoyl-CoA reductase [EC:1.2.1.44]			
R02221	Sinapate:CoA ligase (AMP-forming)	ATP + Sinapate + CoA <=> AMP + Diphosphate + Sinapoyl-CoA	C00002 + C00482 + C00010 <=> C00020 + C00013 + C00411	6.2.1.12		RP00008  C00002_C00020 ligase///RP00009  C00002_C00013 ligase///RP00095  C00010_C00411 main [RC:RC00004]///RP02049  C00411_C00482 main [RC:RC00131]	rn00940: Phenylpropanoid biosynthesis///rn01100: Metabolic pathways///rn01110: Biosynthesis of secondary metabolites	4-coumarate--CoA ligase [EC:6.2.1.12]			
R02222	steroyl-CoA,hydrogen-donor:oxygen oxidoreductase	Stearoyl-CoA + 2 Ferrocytochrome b5 + Oxygen + 2 H+ <=> Oleoyl-CoA + 2 Ferricytochrome b5 + 2 H2O	C00412 + 2 C00999 + C00007 + 2 C00080 <=> C00510 + 2 C00996 + 2 C00001	1.14.19.1		RP00013  C00001_C00007 cofac///RP11130  C00412_C00510 main [RC:RC00917]	rn01040: Biosynthesis of unsaturated fatty acids///rn01212: Fatty acid metabolism	stearoyl-CoA desaturase (delta-9 desaturase) [EC:1.14.19.1]			
R02223	Stearoyl-CoA:malonyl-CoA C-acyltransferase (decarboxylating, oxoacyl- and enoyl-reducing)	Stearoyl-CoA + Malonyl-CoA + 2 NADH + 2 H+ <=> Eicosanoyl-CoA + CO2 + 2 NAD+ + CoA + H2O	C00412 + C00083 + 2 C00004 + 2 C00080 <=> C02041 + C00011 + 2 C00003 + C00010 + C00001	2.3.1.119	NADPH (see R02224)	RP00002  C00003_C00004 cofac [RC:RC00001]///RP00397  C00083_C02041 trans///RP00398  C00010_C00412 main [RC:RC00004]///RP05694  C00011_C00083 leave///RP05975  C00001_C00412 leave///RP05980  C00412_C02041 trans					
R02224	Stearoyl-CoA:malonyl-CoA C-acyltransferase (decarboxylating, oxoacyl- and enoyl-reducing)	Stearoyl-CoA + Malonyl-CoA + 2 NADPH + 2 H+ <=> Eicosanoyl-CoA + CO2 + 2 NADP+ + CoA + H2O	C00412 + C00083 + 2 C00005 + 2 C00080 <=> C02041 + C00011 + 2 C00006 + C00010 + C00001	2.3.1.119	NADH (see R02223)	RP00001  C00005_C00006 cofac [RC:RC00001]///RP00397  C00083_C02041 trans///RP00398  C00010_C00412 main [RC:RC00004]///RP05694  C00011_C00083 leave///RP05975  C00001_C00412 leave///RP05980  C00412_C02041 trans					
R02225	ATP:streptomycin 6-phosphotransferase	ATP + Streptomycin <=> ADP + Streptomycin 6-phosphate	C00002 + C00413 <=> C00008 + C01138	2.7.1.72		RP00003  C00002_C00008 main [RC:RC00002]///RP00399  C00413_C01138 main [RC:RC00078]///RP06905  C00002_C01138 trans	rn00521: Streptomycin biosynthesis///rn01130: Biosynthesis of antibiotics	streptomycin 6-kinase [EC:2.7.1.72]///streptomycin 6-kinase [EC:2.7.1.72]			
R02226	ATP:streptomycin 3''-adenylyltransferase	ATP + Streptomycin <=> Diphosphate + 3''-Adenylylstreptomycin	C00002 + C00413 <=> C00013 + C03462	2.7.7.47		RP00009  C00002_C00013 leave///RP02051  C00413_C03462 main [RC:RC00078]///RP02052  C00002_C03462 trans					
R02227	ATP:streptomycin 3''-phosphotransferase	ATP + Streptomycin <=> ADP + Streptomycin 3''-phosphate	C00002 + C00413 <=> C00008 + C03731	2.7.1.87		RP00003  C00002_C00008 main [RC:RC00002]///RP02053  C00413_C03731 main [RC:RC00078]///RP06906  C00002_C03731 trans					
R02228	Streptomycin-6-phosphate phosphohydrolase	Streptomycin 6-phosphate + H2O <=> Streptomycin + Orthophosphate	C01138 + C00001 <=> C00413 + C00009	3.1.3.39		RP00399  C00413_C01138 main [RC:RC00078]///RP05676  C00001_C00009 leave///RP06907  C00009_C01138 leave	rn00521: Streptomycin biosynthesis///rn01130: Biosynthesis of antibiotics	streptomycin-6-phosphatase [EC:3.1.3.39]			
R02229	cyclohexanol:NAD+ oxidoreductase	Cyclohexanone + NADH + H+ <=> Cyclohexanol + NAD+	C00414 + C00004 + C00080 <=> C00854 + C00003	1.1.1.90///1.1.1.245		RP00002  C00003_C00004 cofac [RC:RC00001]///RP02054  C00414_C00854 main [RC:RC00144]	rn00930: Caprolactam degradation///rn01120: Microbial metabolism in diverse environments///rn01220: Degradation of aromatic compounds	aryl-alcohol dehydrogenase [EC:1.1.1.90]			
